Time	Channel A	Channel B
(ms)	(V)	(V)

62.66967726	0.07874016	0.00000000
62.67369326	0.07874016	0.00000000
62.67770926	0.07874016	0.00000000
62.68172526	0.07874016	0.00000000
62.68574126	0.07874016	0.00000000
62.68975726	0.07874016	0.00000000
62.69377326	0.07874016	0.00000000
62.69778926	0.07874016	0.00000000
62.70180526	0.07874016	0.00000000
62.70582126	0.07874016	0.00000000
62.70983726	0.07874016	0.00000000
62.71385326	0.07874016	0.00000000
62.71786926	0.07874016	0.00000000
62.72188526	0.07874016	0.00000000
62.72590126	0.07874016	0.00000000
62.72991726	0.07874016	0.00000000
62.73393326	0.07874016	0.00000000
62.73794926	0.07874016	0.00000000
62.74196526	0.07874016	0.00000000
62.74598126	0.07874016	0.00000000
62.74999726	0.07874016	0.00000000
62.75401326	0.07874016	0.00000000
62.75802926	0.07874016	0.00000000
62.76204526	0.07874016	0.00000000
62.76606126	0.07874016	0.00000000
62.77007726	0.07874016	0.00000000
62.77409326	0.07874016	0.00000000
62.77810926	0.07874016	0.00000000
62.78212526	0.07874016	0.00000000
62.78614126	0.07874016	0.00000000
62.79015726	0.07874016	0.00000000
62.79417326	0.07874016	0.00000000
62.79818926	0.07874016	0.00000000
62.80220526	0.07874016	0.00000000
62.80622126	0.07874016	0.00000000
62.81023726	0.07874016	0.00000000
62.81425326	0.07874016	0.00000000
62.81826926	0.07874016	0.00000000
62.82228526	0.07874016	0.00000000
62.82630126	0.07874016	0.00000000
62.83031726	0.07874016	0.00000000
62.83433326	0.07874016	0.00000000
62.83834926	0.07874016	0.00000000
62.84236526	0.07874016	0.00000000
62.84638125	0.07874016	0.00000000
62.85039725	0.07874016	0.00000000
62.85441325	0.07874016	-0.01574803
62.85842925	0.07874016	0.00000000
62.86244525	0.07874016	0.00000000
62.86646125	0.07874016	0.00000000
62.87047725	0.07874016	0.00000000
62.87449325	0.07874016	0.00000000
62.87850925	0.07874016	0.00000000
62.88252525	0.07874016	0.00000000
62.88654125	0.07874016	0.00000000
62.89055725	0.07874016	0.00000000
62.89457325	0.07874016	0.00000000
62.89858925	0.07874016	0.00000000
62.90260525	0.07874016	0.00000000
62.90662125	0.07874016	0.00000000
62.91063725	0.07874016	0.00000000
62.91465325	0.07874016	0.00000000
62.91866925	0.07874016	0.00000000
62.92268525	0.07874016	-0.01574803
62.92670125	0.07874016	-0.01574803
62.93071725	0.07874016	-0.01574803
62.93473325	0.15748030	-0.01574803
62.93874925	0.07874016	0.00000000
62.94276525	0.07874016	0.00000000
62.94678125	0.07874016	0.00000000
62.95079725	0.07874016	0.00000000
62.95481325	0.07874016	0.00000000
62.95882925	0.07874016	0.00000000
62.96284525	0.07874016	0.00000000
62.96686125	0.07874016	0.00000000
62.97087725	0.07874016	0.00000000
62.97489325	0.07874016	0.00000000
62.97890925	0.07874016	0.00000000
62.98292525	0.07874016	0.00000000
62.98694125	0.07874016	0.00000000
62.99095725	0.07874016	0.00000000
62.99497325	0.07874016	0.00000000
62.99898925	0.07874016	0.00000000
63.00300525	0.07874016	0.00000000
63.00702125	0.07874016	0.00000000
63.01103725	0.07874016	0.00000000
63.01505325	0.07874016	0.00000000
63.01906925	0.07874016	0.00000000
63.02308525	0.07874016	0.00000000
63.02710125	0.07874016	0.00000000
63.03111725	0.07874016	0.00000000
63.03513325	0.07874016	0.00000000
63.03914925	0.07874016	0.00000000
63.04316525	0.07874016	0.00000000
63.04718125	0.07874016	0.00000000
63.05119725	0.07874016	-0.01574803
63.05521325	0.07874016	0.00000000
63.05922925	0.07874016	-0.01574803
63.06324525	0.07874016	-0.01574803
63.06726125	0.07874016	0.00000000
63.07127724	0.07874016	-0.01574803
63.07529324	0.07874016	0.00000000
63.07930924	0.07874016	0.00000000
63.08332524	0.07874016	0.00000000
63.08734124	0.07874016	0.00000000
63.09135724	0.07874016	0.00000000
63.09537324	0.07874016	-0.01574803
63.09938924	0.07874016	0.00000000
63.10340524	0.07874016	0.00000000
63.10742124	0.07874016	0.00000000
63.11143724	0.07874016	0.00000000
63.11545324	0.07874016	0.00000000
63.11946924	0.07874016	0.00000000
63.12348524	0.07874016	0.00000000
63.12750124	0.07874016	0.00000000
63.13151724	0.07874016	0.00000000
63.13553324	0.07874016	0.00000000
63.13954924	0.07874016	0.00000000
63.14356524	0.07874016	0.00000000
63.14758124	0.07874016	0.00000000
63.15159724	0.15748030	0.00000000
63.15561324	0.07874016	0.00000000
63.15962924	0.07874016	0.00000000
63.16364524	0.07874016	0.00000000
63.16766124	0.07874016	0.00000000
63.17167724	0.07874016	0.00000000
63.17569324	0.07874016	0.00000000
63.17970924	0.07874016	0.00000000
63.18372524	0.07874016	0.00000000
63.18774124	0.07874016	0.00000000
63.19175724	0.07874016	0.00000000
63.19577324	0.07874016	0.00000000
63.19978924	0.07874016	0.00000000
63.20380524	0.07874016	0.00000000
63.20782124	0.07874016	0.00000000
63.21183724	0.07874016	0.00000000
63.21585324	0.07874016	0.00000000
63.21986924	0.07874016	0.00000000
63.22388524	0.07874016	0.00000000
63.22790124	0.07874016	0.00000000
63.23191724	0.07874016	0.00000000
63.23593324	0.07874016	0.00000000
63.23994924	0.07874016	-0.01574803
63.24396524	0.07874016	-0.01574803
63.24798124	0.07874016	0.00000000
63.25199724	0.07874016	0.00000000
63.25601324	0.07874016	0.00000000
63.26002924	0.07874016	0.00000000
63.26404524	0.07874016	0.00000000
63.26806124	0.07874016	0.00000000
63.27207724	0.07874016	0.00000000
63.27609324	0.07874016	0.00000000
63.28010924	0.07874016	0.00000000
63.28412524	0.07874016	0.00000000
63.28814124	0.15748030	0.00000000
63.29215724	0.07874016	0.00000000
63.29617323	0.07874016	0.00000000
63.30018923	0.07874016	0.00000000
63.30420523	0.07874016	0.00000000
63.30822123	0.07874016	-0.01574803
63.31223723	0.07874016	0.00000000
63.31625323	0.07874016	-0.01574803
63.32026923	0.07874016	0.00000000
63.32428523	0.07874016	0.00000000
63.32830123	0.07874016	0.00000000
63.33231723	0.07874016	0.00000000
63.33633323	0.07874016	0.00000000
63.34034923	0.07874016	0.00000000
63.34436523	0.07874016	0.00000000
63.34838123	0.07874016	0.00000000
63.35239723	0.07874016	0.00000000
63.35641323	0.07874016	-0.01574803
63.36042923	0.07874016	-0.01574803
63.36444523	0.07874016	0.00000000
63.36846123	0.07874016	0.00000000
63.37247723	0.07874016	0.00000000
63.37649323	0.07874016	0.00000000
63.38050923	0.07874016	0.00000000
63.38452523	0.07874016	0.00000000
63.38854123	0.07874016	0.00000000
63.39255723	0.07874016	0.00000000
63.39657323	0.07874016	0.00000000
63.40058923	0.07874016	0.00000000
63.40460523	0.07874016	0.00000000
63.40862123	0.07874016	0.00000000
63.41263723	0.07874016	0.00000000
63.41665323	0.07874016	0.00000000
63.42066923	0.07874016	0.00000000
63.42468523	0.07874016	0.00000000
63.42870123	0.07874016	0.00000000
63.43271723	0.07874016	0.00000000
63.43673323	0.07874016	0.00000000
63.44074923	0.07874016	0.00000000
63.44476523	0.07874016	0.00000000
63.44878123	0.07874016	-0.01574803
63.45279723	0.15748030	0.00000000
63.45681323	0.07874016	-0.01574803
63.46082923	0.07874016	0.00000000
63.46484523	0.07874016	0.00000000
63.46886123	0.07874016	0.00000000
63.47287723	0.07874016	0.00000000
63.47689323	0.07874016	-0.01574803
63.48090923	0.07874016	0.00000000
63.48492523	0.07874016	0.00000000
63.48894123	0.07874016	-0.01574803
63.49295723	0.07874016	0.00000000
63.49697323	0.07874016	0.00000000
63.50098923	0.07874016	0.00000000
63.50500523	0.07874016	0.00000000
63.50902123	0.07874016	0.00000000
63.51303723	0.07874016	0.00000000
63.51705323	0.07874016	0.00000000
63.52106922	0.07874016	0.00000000
63.52508522	0.07874016	0.00000000
63.52910122	0.07874016	0.00000000
63.53311722	0.07874016	0.00000000
63.53713322	0.07874016	0.00000000
63.54114922	0.07874016	-0.01574803
63.54516522	0.07874016	0.00000000
63.54918122	0.07874016	0.00000000
63.55319722	0.07874016	0.00000000
63.55721322	0.07874016	0.00000000
63.56122922	0.07874016	0.00000000
63.56524522	0.07874016	0.00000000
63.56926122	0.07874016	0.00000000
63.57327722	0.07874016	0.00000000
63.57729322	0.07874016	0.00000000
63.58130922	0.07874016	0.00000000
63.58532522	0.07874016	0.00000000
63.58934122	0.07874016	0.00000000
63.59335722	0.07874016	0.00000000
63.59737322	0.07874016	0.00000000
63.60138922	0.15748030	0.00000000
63.60540522	0.07874016	0.00000000
63.60942122	0.07874016	0.00000000
63.61343722	0.07874016	0.00000000
63.61745322	0.07874016	0.00000000
63.62146922	0.07874016	0.00000000
63.62548522	0.07874016	0.00000000
63.62950122	0.07874016	0.00000000
63.63351722	0.07874016	0.00000000
63.63753322	0.07874016	0.00000000
63.64154922	0.07874016	0.00000000
63.64556522	0.07874016	0.00000000
63.64958122	0.07874016	0.00000000
63.65359722	0.07874016	0.00000000
63.65761322	0.07874016	0.00000000
63.66162922	0.15748030	0.00000000
63.66564522	0.07874016	0.00000000
63.66966122	0.07874016	-0.01574803
63.67367722	0.07874016	0.00000000
63.67769322	0.07874016	0.00000000
63.68170922	0.07874016	0.00000000
63.68572522	0.07874016	0.00000000
63.68974122	0.15748030	0.00000000
63.69375722	0.15748030	-0.01574803
63.69777322	0.15748030	0.00000000
63.70178922	0.07874016	0.00000000
63.70580522	0.15748030	0.00000000
63.70982122	0.07874016	0.00000000
63.71383722	0.07874016	0.00000000
63.71785322	0.07874016	-0.01574803
63.72186922	0.07874016	0.00000000
63.72588522	0.07874016	0.00000000
63.72990122	0.15748030	0.00000000
63.73391722	0.07874016	0.00000000
63.73793322	0.07874016	0.00000000
63.74194922	0.07874016	-0.01574803
63.74596521	0.07874016	0.00000000
63.74998121	0.07874016	0.00000000
63.75399721	0.07874016	0.00000000
63.75801321	0.07874016	0.00000000
63.76202921	0.15748030	0.00000000
63.76604521	0.07874016	0.00000000
63.77006121	0.15748030	0.00000000
63.77407721	0.07874016	0.00000000
63.77809321	0.07874016	0.00000000
63.78210921	0.07874016	-0.01574803
63.78612521	0.07874016	0.00000000
63.79014121	0.07874016	0.00000000
63.79415721	0.07874016	0.00000000
63.79817321	0.07874016	0.00000000
63.80218921	0.07874016	0.00000000
63.80620521	0.07874016	0.00000000
63.81022121	0.07874016	0.00000000
63.81423721	0.07874016	0.00000000
63.81825321	0.07874016	0.00000000
63.82226921	0.07874016	0.00000000
63.82628521	0.07874016	0.00000000
63.83030121	0.07874016	0.00000000
63.83431721	0.07874016	0.00000000
63.83833321	0.07874016	0.00000000
63.84234921	0.07874016	0.00000000
63.84636521	0.15748030	0.00000000
63.85038121	0.15748030	0.00000000
63.85439721	0.07874016	0.00000000
63.85841321	0.07874016	0.00000000
63.86242921	0.15748030	0.00000000
63.86644521	0.07874016	0.00000000
63.87046121	0.07874016	0.00000000
63.87447721	0.07874016	0.00000000
63.87849321	0.07874016	0.00000000
63.88250921	0.07874016	0.00000000
63.88652521	0.07874016	0.00000000
63.89054121	0.07874016	-0.01574803
63.89455721	0.07874016	-0.01574803
63.89857321	0.07874016	-0.01574803
63.90258921	0.07874016	-0.01574803
63.90660521	0.07874016	-0.01574803
63.91062121	0.07874016	-0.01574803
63.91463721	0.07874016	-0.01574803
63.91865321	0.07874016	-0.01574803
63.92266921	0.15748030	0.00000000
63.92668521	0.07874016	0.00000000
63.93070121	0.07874016	0.00000000
63.93471721	0.15748030	0.00000000
63.93873321	0.07874016	0.00000000
63.94274921	0.07874016	0.00000000
63.94676521	0.07874016	0.00000000
63.95078121	0.07874016	0.00000000
63.95479721	0.07874016	0.00000000
63.95881321	0.07874016	0.00000000
63.96282921	0.07874016	0.00000000
63.96684520	0.07874016	0.00000000
63.97086120	0.07874016	0.00000000
63.97487720	0.07874016	0.00000000
63.97889320	0.07874016	0.00000000
63.98290920	0.07874016	0.00000000
63.98692520	0.15748030	0.00000000
63.99094120	0.07874016	0.00000000
63.99495720	0.07874016	0.00000000
63.99897320	0.07874016	0.00000000
64.00298920	0.07874016	0.00000000
64.00700520	0.07874016	0.00000000
64.01102120	0.07874016	0.00000000
64.01503720	0.07874016	0.00000000
64.01905320	0.07874016	0.00000000
64.02306920	0.07874016	-0.01574803
64.02708520	0.07874016	0.00000000
64.03110120	0.07874016	0.00000000
64.03511720	0.07874016	0.00000000
64.03913320	0.07874016	0.00000000
64.04314920	0.07874016	-0.01574803
64.04716520	0.07874016	-0.01574803
64.05118120	0.07874016	0.00000000
64.05519720	0.07874016	0.00000000
64.05921320	0.07874016	0.00000000
64.06322920	0.07874016	0.00000000
64.06724520	0.07874016	0.00000000
64.07126120	0.07874016	-0.01574803
64.07527720	0.07874016	0.00000000
64.07929320	0.07874016	-0.01574803
64.08330920	0.07874016	-0.01574803
64.08732520	0.07874016	0.00000000
64.09134120	0.07874016	0.00000000
64.09535720	0.07874016	0.00000000
64.09937320	0.07874016	0.00000000
64.10338920	0.07874016	0.00000000
64.10740520	0.07874016	0.00000000
64.11142120	0.07874016	0.00000000
64.11543720	0.07874016	0.00000000
64.11945320	0.07874016	0.00000000
64.12346920	0.07874016	0.00000000
64.12748520	0.07874016	-0.01574803
64.13150120	0.07874016	0.00000000
64.13551720	0.07874016	0.00000000
64.13953320	0.07874016	0.00000000
64.14354920	0.07874016	0.00000000
64.14756520	0.07874016	0.00000000
64.15158120	0.07874016	0.00000000
64.15559720	0.07874016	0.00000000
64.15961320	0.07874016	0.00000000
64.16362920	0.07874016	0.00000000
64.16764520	0.07874016	0.00000000
64.17166120	0.07874016	0.00000000
64.17567720	0.07874016	0.00000000
64.17969320	0.07874016	0.00000000
64.18370920	0.07874016	0.00000000
64.18772520	0.07874016	0.00000000
64.19174119	0.07874016	0.00000000
64.19575719	0.07874016	0.00000000
64.19977319	0.07874016	0.00000000
64.20378919	0.07874016	0.00000000
64.20780519	0.07874016	-0.01574803
64.21182119	0.07874016	-0.01574803
64.21583719	0.07874016	0.00000000
64.21985319	0.07874016	0.00000000
64.22386919	0.07874016	0.00000000
64.22788519	0.07874016	0.00000000
64.23190119	0.07874016	-0.01574803
64.23591719	0.07874016	0.00000000
64.23993319	0.07874016	-0.01574803
64.24394919	0.07874016	-0.01574803
64.24796519	0.07874016	0.00000000
64.25198119	0.07874016	0.00000000
64.25599719	0.07874016	0.00000000
64.26001319	0.07874016	0.00000000
64.26402919	0.07874016	0.00000000
64.26804519	0.07874016	0.00000000
64.27206119	0.07874016	-0.01574803
64.27607719	0.07874016	0.00000000
64.28009319	0.07874016	0.00000000
64.28410919	0.07874016	0.00000000
64.28812519	0.07874016	0.00000000
64.29214119	0.07874016	0.00000000
64.29615719	0.15748030	0.00000000
64.30017319	0.07874016	0.00000000
64.30418919	0.07874016	0.00000000
64.30820519	0.07874016	0.00000000
64.31222119	0.07874016	0.00000000
64.31623719	0.07874016	0.00000000
64.32025319	0.07874016	-0.01574803
64.32426919	0.07874016	0.00000000
64.32828519	0.07874016	-0.01574803
64.33230119	0.07874016	0.00000000
64.33631719	0.07874016	0.00000000
64.34033319	0.15748030	0.00000000
64.34434919	0.07874016	0.00000000
64.34836519	0.07874016	0.00000000
64.35238119	0.07874016	0.00000000
64.35639719	0.07874016	-0.01574803
64.36041319	0.07874016	0.00000000
64.36442919	0.07874016	0.00000000
64.36844519	0.07874016	0.00000000
64.37246119	0.07874016	0.00000000
64.37647719	0.07874016	-0.01574803
64.38049319	0.07874016	0.00000000
64.38450919	0.07874016	-0.01574803
64.38852519	0.15748030	0.00000000
64.39254119	0.15748030	-0.01574803
64.39655719	0.07874016	0.00000000
64.40057319	0.07874016	0.00000000
64.40458919	0.07874016	0.00000000
64.40860519	0.07874016	0.00000000
64.41262119	0.07874016	0.00000000
64.41663718	0.07874016	0.00000000
64.42065318	0.07874016	0.00000000
64.42466918	0.07874016	0.00000000
64.42868518	0.15748030	0.00000000
64.43270118	0.15748030	0.00000000
64.43671718	0.07874016	0.00000000
64.44073318	0.07874016	0.00000000
64.44474918	0.15748030	0.00000000
64.44876518	0.07874016	0.00000000
64.45278118	0.07874016	0.00000000
64.45679718	0.07874016	-0.01574803
64.46081318	0.07874016	0.00000000
64.46482918	0.07874016	0.00000000
64.46884518	0.07874016	0.00000000
64.47286118	0.07874016	0.00000000
64.47687718	0.07874016	0.00000000
64.48089318	0.00000000	-0.01574803
64.48490918	0.07874016	-0.01574803
64.48892518	0.07874016	0.00000000
64.49294118	0.07874016	-0.01574803
64.49695718	0.07874016	0.00000000
64.50097318	0.07874016	0.00000000
64.50498918	0.07874016	0.00000000
64.50900518	0.07874016	0.00000000
64.51302118	0.07874016	0.00000000
64.51703718	0.07874016	0.00000000
64.52105318	0.07874016	0.00000000
64.52506918	0.07874016	0.00000000
64.52908518	0.07874016	0.00000000
64.53310118	0.07874016	-0.01574803
64.53711718	0.07874016	-0.01574803
64.54113318	0.07874016	0.00000000
64.54514918	0.07874016	-0.01574803
64.54916518	0.07874016	0.00000000
64.55318118	0.07874016	-0.01574803
64.55719718	0.07874016	-0.01574803
64.56121318	0.07874016	0.00000000
64.56522918	0.07874016	-0.01574803
64.56924518	0.07874016	0.00000000
64.57326118	0.07874016	0.00000000
64.57727718	0.07874016	0.00000000
64.58129318	0.07874016	0.00000000
64.58530918	0.07874016	0.00000000
64.58932518	0.07874016	0.00000000
64.59334118	0.07874016	0.00000000
64.59735718	0.07874016	0.00000000
64.60137318	0.07874016	0.00000000
64.60538918	0.07874016	0.00000000
64.60940518	0.07874016	0.00000000
64.61342118	0.07874016	0.00000000
64.61743718	0.07874016	0.00000000
64.62145318	0.07874016	0.00000000
64.62546918	0.07874016	0.00000000
64.62948518	0.07874016	0.00000000
64.63350118	0.07874016	0.00000000
64.63751718	0.15748030	0.00000000
64.64153317	0.07874016	-0.01574803
64.64554917	0.07874016	-0.01574803
64.64956517	0.07874016	0.00000000
64.65358117	0.07874016	0.00000000
64.65759717	0.07874016	0.00000000
64.66161317	0.07874016	0.00000000
64.66562917	0.07874016	0.00000000
64.66964517	0.07874016	0.00000000
64.67366117	0.07874016	0.00000000
64.67767717	0.07874016	0.00000000
64.68169317	0.07874016	0.00000000
64.68570917	0.07874016	0.00000000
64.68972517	0.07874016	0.00000000
64.69374117	0.07874016	0.00000000
64.69775717	0.07874016	0.00000000
64.70177317	0.07874016	-0.01574803
64.70578917	0.07874016	0.00000000
64.70980517	0.07874016	0.00000000
64.71382117	0.07874016	0.00000000
64.71783717	0.07874016	0.00000000
64.72185317	0.07874016	0.00000000
64.72586917	0.07874016	0.00000000
64.72988517	0.07874016	0.00000000
64.73390117	0.07874016	0.00000000
64.73791717	0.07874016	0.00000000
64.74193317	0.07874016	0.00000000
64.74594917	0.07874016	0.00000000
64.74996517	0.07874016	0.00000000
64.75398117	0.07874016	0.00000000
64.75799717	0.07874016	0.00000000
64.76201317	0.07874016	0.00000000
64.76602917	0.07874016	0.00000000
64.77004517	0.07874016	0.00000000
64.77406117	0.15748030	0.00000000
64.77807717	0.07874016	0.00000000
64.78209317	0.07874016	-0.01574803
64.78610917	0.07874016	0.00000000
64.79012517	0.07874016	-0.01574803
64.79414117	0.07874016	-0.01574803
64.79815717	0.07874016	0.00000000
64.80217317	0.07874016	0.00000000
64.80618917	0.07874016	0.00000000
64.81020517	0.07874016	0.00000000
64.81422117	0.07874016	0.00000000
64.81823717	0.07874016	0.00000000
64.82225317	0.07874016	0.00000000
64.82626917	0.07874016	0.00000000
64.83028517	0.07874016	0.00000000
64.83430117	0.07874016	0.00000000
64.83831717	0.07874016	0.00000000
64.84233317	0.07874016	0.00000000
64.84634917	0.07874016	0.00000000
64.85036517	0.07874016	0.00000000
64.85438117	0.07874016	0.00000000
64.85839717	0.07874016	0.00000000
64.86241316	0.07874016	0.00000000
64.86642916	0.07874016	0.00000000
64.87044516	0.07874016	0.00000000
64.87446116	0.07874016	-0.01574803
64.87847716	0.07874016	0.00000000
64.88249316	0.07874016	0.00000000
64.88650916	0.07874016	-0.01574803
64.89052516	0.07874016	-0.01574803
64.89454116	0.07874016	0.00000000
64.89855716	0.07874016	0.00000000
64.90257316	0.07874016	0.00000000
64.90658916	0.07874016	0.00000000
64.91060516	0.07874016	0.00000000
64.91462116	0.07874016	0.00000000
64.91863716	0.07874016	0.00000000
64.92265316	0.07874016	0.00000000
64.92666916	0.07874016	0.00000000
64.93068516	0.07874016	0.00000000
64.93470116	0.07874016	0.00000000
64.93871716	0.07874016	0.00000000
64.94273316	0.07874016	0.00000000
64.94674916	0.07874016	0.00000000
64.95076516	0.07874016	0.00000000
64.95478116	0.07874016	0.00000000
64.95879716	0.07874016	0.00000000
64.96281316	0.07874016	0.00000000
64.96682916	0.07874016	0.00000000
64.97084516	0.07874016	0.00000000
64.97486116	0.07874016	0.00000000
64.97887716	0.07874016	0.00000000
64.98289316	0.07874016	0.00000000
64.98690916	0.07874016	0.00000000
64.99092516	0.07874016	0.00000000
64.99494116	0.07874016	0.00000000
64.99895716	0.07874016	0.00000000
65.00297316	0.07874016	0.00000000
65.00698916	0.07874016	0.00000000
65.01100516	0.07874016	0.00000000
65.01502116	0.07874016	0.00000000
65.01903716	0.07874016	0.00000000
65.02305316	0.07874016	-0.01574803
65.02706916	0.07874016	-0.01574803
65.03108516	0.15748030	0.00000000
65.03510116	0.07874016	-0.01574803
65.03911716	0.07874016	-0.01574803
65.04313316	0.07874016	0.00000000
65.04714916	0.07874016	0.00000000
65.05116516	0.07874016	0.00000000
65.05518116	0.07874016	0.00000000
65.05919716	0.07874016	0.00000000
65.06321316	0.07874016	-0.01574803
65.06722916	0.07874016	0.00000000
65.07124516	0.07874016	0.00000000
65.07526116	0.07874016	0.00000000
65.07927716	0.07874016	0.00000000
65.08329316	0.07874016	0.00000000
65.08730915	0.07874016	0.00000000
65.09132515	0.07874016	-0.01574803
65.09534115	0.07874016	0.00000000
65.09935715	0.07874016	-0.01574803
65.10337315	0.07874016	0.00000000
65.10738915	0.07874016	-0.01574803
65.11140515	0.07874016	0.00000000
65.11542115	0.07874016	0.00000000
65.11943715	0.07874016	0.00000000
65.12345315	0.07874016	0.00000000
65.12746915	0.07874016	0.00000000
65.13148515	0.07874016	0.00000000
65.13550115	0.07874016	0.00000000
65.13951715	0.07874016	0.00000000
65.14353315	0.07874016	0.00000000
65.14754915	0.07874016	0.00000000
65.15156515	0.07874016	0.00000000
65.15558115	0.07874016	0.00000000
65.15959715	0.07874016	0.00000000
65.16361315	0.07874016	0.00000000
65.16762915	0.07874016	0.00000000
65.17164515	0.07874016	0.00000000
65.17566115	0.07874016	0.00000000
65.17967715	0.07874016	0.00000000
65.18369315	0.07874016	0.00000000
65.18770915	0.07874016	0.00000000
65.19172515	0.07874016	0.00000000
65.19574115	0.07874016	0.00000000
65.19975715	0.07874016	0.00000000
65.20377315	0.07874016	0.00000000
65.20778915	0.07874016	0.00000000
65.21180515	0.07874016	-0.01574803
65.21582115	0.07874016	0.00000000
65.21983715	0.07874016	0.00000000
65.22385315	0.07874016	0.00000000
65.22786915	0.07874016	0.00000000
65.23188515	0.07874016	0.00000000
65.23590115	0.07874016	0.00000000
65.23991715	0.07874016	0.00000000
65.24393315	0.07874016	0.00000000
65.24794915	0.07874016	0.00000000
65.25196515	0.07874016	0.00000000
65.25598115	0.07874016	0.00000000
65.25999715	0.07874016	0.00000000
65.26401315	0.07874016	0.00000000
65.26802915	0.07874016	0.00000000
65.27204515	0.07874016	0.00000000
65.27606115	0.07874016	0.00000000
65.28007715	0.15748030	0.00000000
65.28409315	0.07874016	0.00000000
65.28810915	0.07874016	0.00000000
65.29212515	0.07874016	0.00000000
65.29614115	0.07874016	0.00000000
65.30015715	0.07874016	0.00000000
65.30417315	0.07874016	0.00000000
65.30818915	0.07874016	0.00000000
65.31220514	0.07874016	0.00000000
65.31622114	0.07874016	0.00000000
65.32023714	0.07874016	0.00000000
65.32425314	0.07874016	0.00000000
65.32826914	0.07874016	0.00000000
65.33228514	0.07874016	0.00000000
65.33630114	0.07874016	0.00000000
65.34031714	0.07874016	0.00000000
65.34433314	0.07874016	0.00000000
65.34834914	0.07874016	0.00000000
65.35236514	0.07874016	0.00000000
65.35638114	0.07874016	0.00000000
65.36039714	0.07874016	0.00000000
65.36441314	0.07874016	0.00000000
65.36842914	0.07874016	0.00000000
65.37244514	0.07874016	-0.01574803
65.37646114	0.07874016	0.00000000
65.38047714	0.07874016	0.00000000
65.38449314	0.07874016	0.00000000
65.38850914	0.07874016	0.00000000
65.39252514	0.07874016	0.00000000
65.39654114	0.07874016	0.00000000
65.40055714	0.07874016	0.00000000
65.40457314	0.07874016	0.00000000
65.40858914	0.07874016	0.00000000
65.41260514	0.07874016	0.00000000
65.41662114	0.07874016	0.00000000
65.42063714	0.07874016	-0.01574803
65.42465314	0.15748030	0.00000000
65.42866914	0.07874016	0.00000000
65.43268514	0.07874016	0.00000000
65.43670114	0.07874016	0.00000000
65.44071714	0.07874016	0.00000000
65.44473314	0.07874016	0.00000000
65.44874914	0.07874016	0.00000000
65.45276514	0.07874016	0.00000000
65.45678114	0.07874016	0.00000000
65.46079714	0.07874016	0.00000000
65.46481314	0.07874016	0.00000000
65.46882914	0.07874016	0.00000000
65.47284514	0.07874016	0.00000000
65.47686114	0.07874016	0.00000000
65.48087714	0.07874016	0.00000000
65.48489314	0.07874016	0.00000000
65.48890914	0.07874016	0.00000000
65.49292514	0.07874016	0.00000000
65.49694114	0.07874016	-0.01574803
65.50095714	0.07874016	0.00000000
65.50497314	0.07874016	0.00000000
65.50898914	0.07874016	0.00000000
65.51300514	0.07874016	0.00000000
65.51702114	0.07874016	0.00000000
65.52103714	0.07874016	0.00000000
65.52505314	0.07874016	0.00000000
65.52906914	0.07874016	0.00000000
65.53308514	0.07874016	0.00000000
65.53710113	0.07874016	0.00000000
65.54111713	0.07874016	-0.01574803
65.54513313	0.07874016	-0.01574803
65.54914913	0.07874016	0.00000000
65.55316513	0.07874016	0.00000000
65.55718113	0.07874016	0.00000000
65.56119713	0.07874016	0.00000000
65.56521313	0.07874016	0.00000000
65.56922913	0.07874016	0.00000000
65.57324513	0.07874016	0.00000000
65.57726113	0.07874016	0.00000000
65.58127713	0.07874016	0.00000000
65.58529313	0.15748030	0.00000000
65.58930913	0.07874016	0.00000000
65.59332513	0.07874016	0.00000000
65.59734113	0.15748030	0.00000000
65.60135713	0.07874016	0.00000000
65.60537313	0.07874016	0.00000000
65.60938913	0.07874016	0.00000000
65.61340513	0.07874016	-0.01574803
65.61742113	0.07874016	0.00000000
65.62143713	0.07874016	0.00000000
65.62545313	0.07874016	0.00000000
65.62946913	0.07874016	0.00000000
65.63348513	0.07874016	0.00000000
65.63750113	0.07874016	0.00000000
65.64151713	0.07874016	0.00000000
65.64553313	0.07874016	0.00000000
65.64954913	0.07874016	0.00000000
65.65356513	0.07874016	0.00000000
65.65758113	0.07874016	0.00000000
65.66159713	0.15748030	0.00000000
65.66561313	0.07874016	0.00000000
65.66962913	0.07874016	0.00000000
65.67364513	0.07874016	-0.01574803
65.67766113	0.07874016	0.00000000
65.68167713	0.07874016	0.00000000
65.68569313	0.07874016	0.00000000
65.68970913	0.07874016	0.00000000
65.69372513	0.07874016	0.00000000
65.69774113	0.07874016	0.00000000
65.70175713	0.07874016	0.00000000
65.70577313	0.07874016	0.00000000
65.70978913	0.07874016	0.00000000
65.71380513	0.07874016	0.00000000
65.71782113	0.07874016	-0.01574803
65.72183713	0.07874016	-0.01574803
65.72585313	0.07874016	0.00000000
65.72986913	0.07874016	-0.01574803
65.73388513	0.07874016	0.00000000
65.73790113	0.07874016	0.00000000
65.74191713	0.07874016	0.00000000
65.74593313	0.07874016	-0.01574803
65.74994913	0.07874016	0.00000000
65.75396513	0.07874016	0.00000000
65.75798112	0.07874016	0.00000000
65.76199712	0.07874016	0.00000000
